id,birthdate,bsn,iban,name,postcode,house_number,has_subscription,has_insurance,renting,bike_id,revenue,satisfaction
8483,1999-03-17,412650794,QVEC7026713556,Owen Broeders,7303 TX,46,False,False,False,,0.0,9.0
8484,1990-09-20,251468938,TRJF2472203295,Sep Huls,6830JW,5,False,False,False,,0.0,9.0
8485,1969-04-14,175038247,DBME6948534564,Morris van der Meulen,2749 IF,23,False,False,False,,0.0,9.0
8486,2001-03-14,192830740,CKCH4282268697,Thijn Tirie,4396LH,08,False,False,False,,0.0,9.0
8487,1992-09-01,721465936,QPQO7153558889,Selena Boogaerts,2514 EF,41,False,False,False,,0.0,9.0
8488,1990-02-04,642507818,YOON5598970016,Amira Kruns-Schenkel,5747EW,63,False,False,False,,0.0,9.0
8489,1984-05-29,415896721,NAEB0416700578,Mathijs de Hoog,5918CP,6,False,False,False,,0.0,9.0
8490,2001-11-13,380712647,FMBD0212004808,Noortje Persijn,3222FI,634,False,False,False,,0.0,9.0
8491,1995-01-31,746201850,UFCX4863858247,Thomas Giselmeyer,6998 KO,9,False,False,False,,0.0,9.0
8492,1959-02-11,259034782,GTPM3340441065,Bas Bekbergen,2905IF,54,False,False,False,,0.0,9.0
8493,1967-10-12,801729361,UKGR9747494459,Tim van der Stael,8919KF,669,False,False,False,,0.0,9.0
8494,2004-02-17,024519376,VWSQ9354220082,Kate Bosman,3745 OP,53,False,False,False,,0.0,9.0
8495,1964-09-16,310465989,OMBQ2442546754,Sophia Goyaerts van Waderle-Greij,4110 BR,97,False,False,False,,0.0,9.0
8496,1984-06-09,879023545,BJHF9330428570,Merel Spruyt-Pratt,7070 YL,3,False,False,False,,0.0,9.0
8497,1958-11-02,458160970,OEES4687512173,Jill de Keijser,5079FF,883,False,False,False,,0.0,9.0
8498,2005-02-08,651387097,GABI4662141569,Alicia van der Veiver-Jerusalem,5260RP,3,False,False,False,,0.0,9.0
8499,1977-02-06,104392757,JEOI2911760101,Bram Keijzer-Huisman,3644 CZ,3,False,False,False,,0.0,9.0
8500,1977-07-06,956823075,NQJD6116369478,Joy Tirie,8034XW,86,False,False,False,,0.0,9.0
8501,1965-08-28,453280912,AODJ6429253209,Lot van den Heuvel,7011 SW,69,False,False,False,,0.0,9.0
8502,1981-08-14,471362980,UBIT1842037345,Tim Kallen,5086NI,4,False,False,False,,0.0,9.0
8503,2005-10-13,248069536,KIDJ2337075429,Fem Van Bragt,5674EW,833,False,False,False,,0.0,9.0
8504,1975-07-03,431650287,TXDK5995054689,Nout van Bergen,2366 RZ,0,False,False,False,,0.0,9.0
8505,1979-09-24,321685908,YGTN3026184836,Ashley Korstman,6873PA,7,False,False,False,,0.0,9.0
8506,1964-12-01,697413251,OCKN9350969663,Rosalie Adriaensdr,8364 MS,6,False,False,False,,0.0,9.0
8507,2001-09-09,794018269,COMW7949298852,Sanne Luster,7819 ID,9,False,False,False,,0.0,9.0
8508,1957-11-19,810735623,TFOG6831883350,Timo Smit,8053 MY,1,False,False,False,,0.0,9.0
8509,2005-01-06,297538469,YXAA0885630577,Ayden van den Henst-Jansen,6935GV,5,False,False,False,,0.0,9.0
8510,1993-08-16,901428565,UNFG1123071904,Emily Dirven-Persijn,7968RG,8,False,False,False,,0.0,9.0
8511,1984-05-02,258176945,XOSD2262719707,Willem van Leeuwen-de Grunt,8061FE,175,False,False,False,,0.0,9.0
8512,1959-09-04,018927452,WRQQ1756246073,Sofie van Ooste-van den Broek,7769 VZ,44,False,False,False,,0.0,9.0
8513,1992-10-05,631028948,ZQWX5736211244,Jennifer Pieters van der Maes,3832PC,1,False,False,False,,0.0,9.0
8514,1992-08-23,631284576,HPWE7305635898,Kayleigh Laffray-Coolen,5221 NP,06,False,False,False,,0.0,9.0
8515,1999-04-06,380516925,CXKK4599082787,Guusje van Rooij,5662 DP,51,False,False,False,,0.0,9.0
8516,1996-09-04,867243016,TOKB0361293465,Julian van Leuven,5034IM,3,False,False,False,,0.0,9.0
8517,1998-01-12,237965847,QVOS3339235550,Hailey van Kusen,8918 MB,4,False,False,False,,0.0,9.0
8518,1988-10-21,265908747,EDOF6875079795,David Cant,3905OO,00,False,False,False,,0.0,9.0
8519,1975-09-08,075938248,PRLM7028651384,Janna Boer,2608ZA,7,False,False,False,,0.0,9.0
8520,1973-09-25,456897124,DUYO2079306376,Esmee Wipstrik,2023 LU,3,False,False,False,,0.0,9.0
8521,1971-10-22,394875102,ZVIZ7811926419,Ivan Rotteveel,3788KS,49,False,False,False,,0.0,9.0
8522,2000-10-27,942768358,HDGY1878841954,Jasmijn de Bruijn-Bosch,3135 YW,991,False,False,False,,0.0,9.0
8523,1992-03-30,918357421,GTGT3573210800,Maxim van Haspengouw Hesbaye,5716 CJ,02,False,False,False,,0.0,9.0
8524,1971-08-04,785391642,HIKM8926414963,Dean van de Ven,3989KL,15,False,False,False,,0.0,9.0
8525,1993-06-13,518963202,NKZR0699350712,Joshua Zaal,7676OY,775,False,False,False,,0.0,9.0
8526,1973-03-23,413806923,XWCF9020240771,Yinthe van de Pavert-van der Linden,6984XD,2,False,False,False,,0.0,9.0
8527,1958-05-31,068395413,WBPG2879345455,Berat Haack-van 't Erve,5110EL,124,False,False,False,,0.0,9.0
8528,1968-02-29,247698519,HCJG6460830138,Lena van den Heuvel,6916 NU,9,False,False,False,,0.0,9.0
8529,1962-05-12,459380266,GJPP2003347699,Maryam Rijntjes-Stuivenberg,4824 IT,1,False,False,False,,0.0,9.0
8530,1997-07-23,498356711,QIVY2048966951,Tristan van der Meulen-Kuiper,5336 OB,6,False,False,False,,0.0,9.0
8531,1990-04-07,061945328,OSPY7473428594,Lot François,8980PX,72,False,False,False,,0.0,9.0
8532,1956-12-07,043719521,JUSO0519064180,Jason de Bont,6925UH,37,False,False,False,,0.0,9.0
8533,1968-01-13,870951439,GOTC6430896531,Daniel Hendriks,2023 TV,05,False,False,False,,0.0,9.0
8534,1977-06-28,382654717,VLMI5431383484,Inaya Rietveld-van Engelen,4060BX,04,False,False,False,,0.0,9.0
8535,1993-03-27,510826799,KBVM4260707355,Senna Mahieu-Kirpenstein,1975 DQ,0,False,False,False,,0.0,9.0
8536,1980-03-28,146205388,MQCV3612534668,Milo Strijker,7853SO,2,False,False,False,,0.0,9.0
8537,1971-07-14,785016399,EIVS4930984151,Jelte Huijbrechts-Pauwels,7303 JY,63,False,False,False,,0.0,9.0
8538,1981-04-03,945387611,PYTP7942556151,Joep Schipper-Schiffer,9032 MD,4,False,False,False,,0.0,9.0
8539,1993-08-25,812365495,WLZV5901116738,Giovanni Bökenkamp,8574 NH,2,False,False,False,,0.0,9.0
8540,1988-02-21,067345827,BZPA4016815213,Ayden van Lucel,5850 JB,7,False,False,False,,0.0,9.0
8541,1983-09-16,547690381,KJFS1006251277,Mara Gepa van Bourgondië,9892 DP,8,False,False,False,,0.0,9.0
8542,1977-10-20,503174828,RLZG2528881393,Isabelle Godfrey van Alemannië,1506PJ,1,False,False,False,,0.0,9.0
8543,2000-08-03,024198651,IEBR3683219979,Joshua van Noort-van Dagsburg,9058GO,9,False,False,False,,0.0,9.0
8544,2004-04-16,521673847,CVGU1835795920,Willem Martens,6507 NJ,048,False,False,False,,0.0,9.0
8545,1974-03-09,145086793,LLHO0272200010,Bjorn Haneberg-Rijn,6569 ES,05,False,False,False,,0.0,9.0
8546,1965-10-11,051876942,OEED6256156253,Esmée van Verdun,2541 QK,91,False,False,False,,0.0,9.0
8547,1995-02-23,960578213,CSLA3727692807,Guus Bronder,9625MQ,11,False,False,False,,0.0,9.0
8548,1960-09-15,154893201,ZTTW3231947383,Jens Dries,3663 SP,810,False,False,False,,0.0,9.0
8549,1966-11-01,485037129,YCAS8902410637,Jente Janssen,8052QR,7,False,False,False,,0.0,9.0
8550,2002-01-17,483260575,XDQX7163299042,Jaylinn Massa,1703OK,7,False,False,False,,0.0,9.0
8551,2006-12-14,976015249,DDTM3630854254,Liz Noordijk,4554 KV,1,False,False,False,,0.0,9.0
8552,2004-08-29,872903618,NNGK9990374335,Naud van der Smeede,4566PQ,86,False,False,False,,0.0,9.0
8553,1992-07-22,962047387,HOJR1811736637,Merle Hoppenbrouwer,6192 ZX,668,False,False,False,,0.0,9.0
8554,2004-05-28,943562818,ISDP8890493996,Rowan Takkelenburg,3837LT,3,False,False,False,,0.0,9.0
8555,1959-05-21,980265319,LIUZ2696860157,Tobias Passchiers,8881 RM,6,False,False,False,,0.0,9.0
8556,1964-08-16,679208537,ZXRX7881400636,Timo Jansen-Huurdeman,1112VR,0,False,False,False,,0.0,9.0
8557,1977-04-23,736841295,CDXO9519959525,Rowan Oosterhek,1969YB,724,False,False,False,,0.0,9.0
8558,1972-02-18,406852133,YNWW5676766774,Madelief Zuijdveld-Vignon,1686 DW,6,False,False,False,,0.0,9.0
8559,1958-11-26,860157349,SZAQ3235816944,Eva van Herstal,8069 XC,975,False,False,False,,0.0,9.0
8560,1971-03-22,250876917,DJRX1765981889,Jolijn Verbeek,9887RA,62,False,False,False,,0.0,9.0
8561,1994-06-30,297306546,JFLV4901256556,Isis Vervoort-Moet,9325 DD,2,False,False,False,,0.0,9.0
8562,1958-02-07,593802470,BBPY2207312594,Hugo Cammel,7584 OL,12,False,False,False,,0.0,9.0
8563,1977-08-01,269803750,OQID4093836061,Ivy Stinis-van Klaarwater,8690 CB,57,False,False,False,,0.0,9.0
8564,2002-02-13,251486977,RCWW8150648978,Meike Weerdenburg,1812 MD,84,False,False,False,,0.0,9.0
8565,1989-10-09,713586941,MXMP1124920982,Rick de Graaf,9042 RT,61,False,False,False,,0.0,9.0
8566,1961-01-28,267109854,QDNP3852829096,Abel Huijben-Borman,1050KR,918,False,False,False,,0.0,9.0
8567,1999-04-06,924036515,CCJH9391101963,Amber Lemmens,5074 CU,9,False,False,False,,0.0,9.0
8568,1998-12-02,536142907,YKWP9952166695,Youssef van Olst-Hondeveld,5559 BZ,9,False,False,False,,0.0,9.0
8569,1966-09-22,309281544,TTNQ6567948847,Ilse Ernst,7332 MB,639,False,False,False,,0.0,9.0
8570,1984-02-26,037492652,MXQF7309253267,Charlotte Verbeek,1435 QJ,830,False,False,False,,0.0,9.0
8571,1969-02-21,275098436,RXJC6622113519,Stef Risma-Nedermeijer,4889 CN,268,False,False,False,,0.0,9.0
8572,1960-11-10,028174653,BLHI4173419384,Amina van Dagsburg,2842 VE,5,False,False,False,,0.0,9.0
8573,1978-04-02,269038450,IBAJ0186967423,Joël Uphaus,4850WR,3,False,False,False,,0.0,9.0
8574,1958-03-22,401265985,VLYR4407950033,Annemijn Zuijdveld,1893 RO,4,False,False,False,,0.0,9.0
8575,2005-01-04,627413857,FOMZ0662226875,Jim Bekbergen,3679JM,8,False,False,False,,0.0,9.0
8576,1995-02-27,961538703,WXBT1880436939,Juul Knoers,7935 XH,87,False,False,False,,0.0,9.0
8577,1982-03-22,418675399,LOKP8478705578,Fabian Mansveld,8190 UE,552,False,False,False,,0.0,9.0
8578,2004-07-24,870362410,STEL5093131268,Imke de Gruson,7367VE,565,False,False,False,,0.0,9.0
8579,1998-11-01,931074265,TULP2478683713,Lara Verbeek,8660 SI,860,False,False,False,,0.0,9.0
8580,1991-09-12,465831709,VVCO1303117012,Joey van Nes,4342 GW,284,False,False,False,,0.0,9.0
8581,1987-11-19,492678509,TOIO8750183277,Jort Grondel,5791 WV,9,False,False,False,,0.0,9.0
8582,1998-11-19,809154237,JYRT6127381664,Jade Belpere,7484XS,2,False,False,False,,0.0,9.0
8583,2005-11-03,290863156,KQHK0319213373,Fenna le Briel,6421 TL,40,False,False,False,,0.0,9.0
8584,1982-08-11,081723593,HKXO7907216455,Nienke Timmermans,8063 LU,73,False,False,False,,0.0,9.0
8585,2001-02-08,218653700,PUVC0079497929,Dani Neuteboom,4050 SZ,0,False,False,False,,0.0,9.0
8586,1959-03-22,518936740,GTKK1322683239,Jenna Hermans,1434NW,075,False,False,False,,0.0,9.0
8587,1957-07-20,240739164,DVCJ1476527581,Imke van de Pavert-de Kok,8795ZZ,35,False,False,False,,0.0,9.0
8588,2005-11-26,826749537,DKDP5552473264,Jill Haselaar-Cornelisse,8539 ZS,950,False,False,False,,0.0,9.0
8589,1975-01-07,832695142,ZPKE2392923155,Rosalie Tillmanno,3977GU,04,False,False,False,,0.0,9.0
8590,1981-09-09,048931524,EAGO4552752607,Thijn Verhaar,9335 XA,0,False,False,False,,0.0,9.0
8591,1977-03-09,418956376,ZLTL1387007128,Rick Jansen,6565 WE,747,False,False,False,,0.0,9.0
8592,1960-04-05,549172038,KGQY5195346574,Matthias Koeman,6249UA,99,False,False,False,,0.0,9.0
8593,1967-07-05,741098362,SGIW8732952773,Jens Scherms,3074EG,315,False,False,False,,0.0,9.0
8594,1984-12-25,758691245,VCNW0245166340,Rosa Janssen-van de Darnau,5887 QW,018,False,False,False,,0.0,9.0
8595,1959-10-18,481263500,KZYA1964973725,Eliza van Geenen,6719TI,1,False,False,False,,0.0,9.0
8596,1987-02-22,896352146,WRFH7318276577,Thom van de Biezenbos,7212 IU,1,False,False,False,,0.0,9.0
8597,1960-11-09,924657017,OGTB3546577623,Jason van Beaumont,2022VF,89,False,False,False,,0.0,9.0
8598,1958-07-29,568791046,IARJ1410011217,Maarten Hulshouts,9943RU,93,False,False,False,,0.0,9.0
8599,1988-02-17,624518371,HUSQ2398131695,Nadine Lieshout,1074PR,51,False,False,False,,0.0,9.0
8600,1992-05-10,860791245,NITE3722755440,Rick de Gruson,4339 WM,761,False,False,False,,0.0,9.0
8601,1958-07-14,836041756,JUDK6548142068,Wouter van der Ven,2212 VA,2,False,False,False,,0.0,9.0
8602,1999-03-03,791340867,NERK4365682760,Juliette van Dam-Groenendaal,6350WU,246,False,False,False,,0.0,9.0
8603,1996-12-09,253769814,MNQK8754636420,Jayda Lagerweij-Weylant,2524 PY,230,False,False,False,,0.0,9.0
8604,1986-04-30,970456281,CUZS3653537858,Siem Stook,1749 PI,11,False,False,False,,0.0,9.0
8605,1962-04-14,249706830,MHKP1803764874,Robin Loep,5446 OJ,532,False,False,False,,0.0,9.0
8606,1990-12-20,265901832,KBER3349038940,Amira van Baalen,2846 TA,443,False,False,False,,0.0,9.0
8607,1973-09-16,293804163,DOGB5609454554,Mika Hazenveld,5900CW,323,False,False,False,,0.0,9.0
8608,1956-07-23,016234893,JGMH0695963114,Ravi Schiffer-Govarts,6865 VO,495,False,False,False,,0.0,9.0
8609,1956-02-16,281305675,DMGU1789099757,Karlijn Demmendaal-Blom,8885 MG,2,False,False,False,,0.0,9.0
8610,2005-10-31,743650827,AOUO3791245498,Lieke Wigman-Scharroo,3281 OL,914,False,False,False,,0.0,9.0
8611,1986-12-19,084759318,YXDD6865930920,Jesse Jaceps-Kok,5385 LM,547,False,False,False,,0.0,9.0
8612,1996-11-05,612895439,HYUW2359469279,Noëlle Veltman,5249EN,12,False,False,False,,0.0,9.0
8613,1957-02-03,470635915,SKKH8527021595,Jorn Brumleve,6895VK,85,False,False,False,,0.0,9.0
8614,1987-02-26,346195081,NKLE9703208410,Amir Wutke,1546 PC,4,False,False,False,,0.0,9.0
8615,1974-07-25,021456732,WLGE1831089562,Faye de Wit,9952DS,80,False,False,False,,0.0,9.0
8616,1959-01-09,684352710,FEOV2576472145,Isabel van der Linden,5261CP,869,False,False,False,,0.0,9.0
8617,1973-08-01,256198342,CBRV0846654374,Abel Krabbe-van de Biezenbos,3125 TL,429,False,False,False,,0.0,9.0
8618,1962-03-28,786259401,QSKY7618970566,Roan Middelkoop,2804 UB,516,False,False,False,,0.0,9.0
8619,1996-09-26,825307168,IMHM1823903547,Jonathan Weerdenburg,3937QO,23,False,False,False,,0.0,9.0
8620,2000-03-17,473598103,VHZN2146022977,Vajèn Miltenburg,9214HR,9,False,False,False,,0.0,9.0
8621,1993-01-03,286543199,OGDT9931595092,Jolie Hoogers,3186 FE,574,False,False,False,,0.0,9.0
8622,2000-07-05,976854302,BIKA2149572373,Jim Terry,3041RH,9,False,False,False,,0.0,9.0
8623,1997-12-09,169850742,HQUL7668071293,Jorn Feenstra-van Embden,9884IG,75,False,False,False,,0.0,9.0
8624,1984-09-16,314280650,PHRK6367834040,Alex van Goerle,4983 CM,1,False,False,False,,0.0,9.0
8625,1999-01-25,128906546,JZZK5950365553,Dave Rotteveel,9218 CU,117,False,False,False,,0.0,9.0
8626,1982-05-31,712634903,QVHW6974628713,Loes Brandt,9871GH,22,False,False,False,,0.0,9.0
8627,1989-04-03,372854199,PIKI2206686493,Leon van Beeck-van Soest,2975 TH,5,False,False,False,,0.0,9.0
8628,1983-11-01,619285746,JHWX8625364199,Naud van de Eerenbeemt,9274KF,6,False,False,False,,0.0,9.0
8629,2002-07-14,847132055,VUFJ5705103748,Ninthe van Geenen,8074LU,36,False,False,False,,0.0,9.0
8630,1965-07-31,476328901,URYK0941935732,Jason van den Nuwenhuysen-van der Maath,7415WD,9,False,False,False,,0.0,9.0
8631,1967-10-11,845013695,MCWH7128790743,Livia Vallenduuk-Aelftrud van Wessex,7903JX,2,False,False,False,,0.0,9.0
8632,1960-12-26,793254619,ZFHB2644395351,Dylan Huel,6389 US,0,False,False,False,,0.0,9.0
8633,1991-05-08,267943854,XODJ1324852454,Florian Buijs,1425 BM,912,False,False,False,,0.0,9.0
8634,1986-03-27,820563742,IOJZ2143651370,Fay van Schweinfurt,5082 JE,43,False,False,False,,0.0,9.0
8635,2003-08-05,750316986,IRQT2258549355,Jacob de Jong,4489RP,2,False,False,False,,0.0,9.0
8636,1959-08-16,623547983,SSHD0730808486,Jet Latier,8304 HV,016,False,False,False,,0.0,9.0
8637,1973-12-08,381240794,QIZH4325716092,Loïs de Vries,6931 BZ,67,False,False,False,,0.0,9.0
8638,1985-03-28,791320455,DQRI2544662774,Suze van Ochten,9672 OS,96,False,False,False,,0.0,9.0
8639,1971-01-05,928413500,FWIK3310251515,Stijn Briere,4026 GG,51,False,False,False,,0.0,9.0
8640,1994-12-27,295876141,LLVM9560079709,Mare Fechant,3442 KZ,03,False,False,False,,0.0,9.0
8641,1978-10-01,295618474,BTMU0038345448,Pepijn van Dam,6666 CL,11,False,False,False,,0.0,9.0
8642,1975-01-18,953076210,YVTD9534389550,Mike Pierson,4828MQ,5,False,False,False,,0.0,9.0
8643,1995-01-20,510486393,SKIJ7820871111,Jennifer Weeldenburg,6125PD,1,False,False,False,,0.0,9.0
8644,1982-07-27,920154670,WPRG5212491113,Rayan Billung,4274 ML,80,False,False,False,,0.0,9.0
8645,1973-05-31,072941637,BCJW0482373921,Jonas Kortman-van Kempen,6852OY,595,False,False,False,,0.0,9.0
8646,1972-07-13,450289618,JKHJ6011611745,Collin Stange,5172XL,0,False,False,False,,0.0,9.0
8647,2006-12-03,589207416,LCWP5786132277,Danique Vaessen,5228 NQ,92,False,False,False,,0.0,9.0
8648,1996-10-25,901327463,JZVC7742267021,Sil van Vliet-Aschman,9524 YH,50,False,False,False,,0.0,9.0
8649,1991-08-08,425187603,QMBN4017986159,Mare de Korte,6254 AU,44,False,False,False,,0.0,9.0
8650,1970-05-15,476931253,HKLY4167718255,Charlotte Bezemer,6465 SA,050,False,False,False,,0.0,9.0
8651,1994-07-12,702194682,VBJY1036600664,Amina van Dagsburg-van der Veen,8566TC,4,False,False,False,,0.0,9.0
8652,1961-12-11,792450383,SEFP6890732243,Chloé Middelkoop,9084RN,908,False,False,False,,0.0,9.0
8653,1984-05-23,926417538,GDFF2059874164,Noortje van Duvenvoirde,5264QY,9,False,False,False,,0.0,9.0
8654,1992-09-09,734985204,MGOO7188507641,Sanne Post,5390 BQ,7,False,False,False,,0.0,9.0
8655,1966-03-22,370581647,URQQ1635286893,Morris Vastenhouw,3079NT,7,False,False,False,,0.0,9.0
8656,1982-07-29,904876251,ORNV7249058093,Livia François,2719 CN,18,False,False,False,,0.0,9.0
8657,1961-03-12,176459388,LWVV7215032932,David Greij,2494 WD,6,False,False,False,,0.0,9.0
8658,1993-06-24,037562484,NDRT8996992220,Lauren Reimes,6848ML,3,False,False,False,,0.0,9.0
8659,1995-10-28,530962871,PYDM8567380723,Jurre Stettyn-Haengreve,9808NA,0,False,False,False,,0.0,9.0
8660,1962-12-05,423017585,HPGW6624831230,Quinn van der Spaendonc-Recer,3773 IK,707,False,False,False,,0.0,9.0
8661,2002-07-09,792540165,SCTO4203033936,Sven Post-van de Velden,5319 TT,859,False,False,False,,0.0,9.0
8662,1971-02-28,816207537,MZTD7576701537,Laura Hoeks,8445 HG,343,False,False,False,,0.0,9.0
8663,1958-01-22,251904386,SBJO3615626924,Mason van Voorst,6531 ZE,977,False,False,False,,0.0,9.0
8664,1991-11-30,986120479,BRDA2933798600,Loek Luster,9759 ZY,3,False,False,False,,0.0,9.0
8665,1966-11-18,485179039,DNDO5332880641,Nadia Oosterhek,2028 DK,34,False,False,False,,0.0,9.0
8666,1976-12-19,526193785,JFWW0577175495,Annabel den Teuling,1840NK,42,False,False,False,,0.0,9.0
8667,1965-07-26,278965143,ZTXL7597743513,Lucas Lansink-Rouwhorst,5741 EN,641,False,False,False,,0.0,9.0
8668,1994-05-22,673540285,JOND8981358802,Ruben Bleijenberg,3838RQ,1,False,False,False,,0.0,9.0
8669,1976-01-06,932175089,ADCU2771280727,Kian Dekker,8620HA,975,False,False,False,,0.0,9.0
8670,1982-11-02,874156932,HSCR7839485215,Mart Aeije-Schenk,7025GJ,26,False,False,False,,0.0,9.0
8671,1975-05-10,789241560,ZMKD8625215039,Evi Tins,7462LB,8,False,False,False,,0.0,9.0
8672,1972-03-13,416725806,CGNF2975760848,Chloë Hoogers,5137 JU,0,False,False,False,,0.0,9.0
8673,1997-10-30,637025489,QETP4621132840,Ryan Emmen,6113CE,173,False,False,False,,0.0,9.0
8674,1973-02-10,736854095,UOEP0862918609,Eliza van Westfalen-Kleijse,4341 AE,35,False,False,False,,0.0,9.0
8675,2001-06-20,285460377,OMXM2822390967,Duuk Slingerland,5074AQ,9,False,False,False,,0.0,9.0
8676,1978-02-21,489657138,XRQS8960629872,Jenna van de Eerenbeemt-van de Pavert,5364 AS,80,False,False,False,,0.0,9.0
8677,1968-05-09,780619237,KDSG6279819702,Jules van der Berg,3957LP,888,False,False,False,,0.0,9.0
8678,1983-11-06,896231756,XJQT1836757307,Mia Recers,8472 ZO,37,False,False,False,,0.0,9.0
8679,1992-07-08,765103291,FNWL8703745781,Romy van Embden,3637QE,72,False,False,False,,0.0,9.0
8680,1983-12-18,216805946,AOAS1342955846,Stijn Ulrich,9549 FV,10,False,False,False,,0.0,9.0
8681,1979-03-15,295673102,DHKN4742020915,Ilse Jurrijens,6913UZ,26,False,False,False,,0.0,9.0
8682,1990-06-17,519687425,YLEJ9019204716,Chloé Friehus,1631PR,964,False,False,False,,0.0,9.0
8683,1974-06-17,754129834,NWNZ7465539914,Kaylee van Beaumont,7830KS,823,False,False,False,,0.0,9.0
8684,1977-01-27,358097642,ZQIY4857842513,Sophia Westerburg-Butselaar,8821 YR,371,False,False,False,,0.0,9.0
8685,1987-06-07,054972814,USVL6384450212,Lisanne Kleibrink-van Velthoven,8191 LR,5,False,False,False,,0.0,9.0
8686,1993-06-10,971604824,NHOG3800640770,Amina van den Heuvel-Glasses,8347 ME,85,False,False,False,,0.0,9.0
8687,1989-05-08,867201538,GKDL9179866846,Bryan Garret,2581 OO,164,False,False,False,,0.0,9.0
8688,1975-08-26,684529312,UIUC6642765682,Michelle Rijntjes-Cadefau,2995 FZ,726,False,False,False,,0.0,9.0
8689,1973-08-28,753698419,KCLK8908267103,Berat Mulders,7229ES,4,False,False,False,,0.0,9.0
8690,1998-11-03,148762530,UWUV2603160912,Jim Miltenburg,5649SY,76,False,False,False,,0.0,9.0
8691,1978-10-01,674509122,ICAI6957006966,Azra van Beeck Beeckmans,5709 ZZ,633,False,False,False,,0.0,9.0
8692,1962-07-25,951748233,BXJU9787356045,Kay Verkade,1378VV,206,False,False,False,,0.0,9.0
8693,1961-05-24,068312945,YCTJ9979523225,Yinthe Passchiers,7237 WK,26,False,False,False,,0.0,9.0
8694,2002-04-21,412638575,QJCV2983357045,Ceylin Pieters van der Maes,6638IR,464,False,False,False,,0.0,9.0
8695,1976-09-26,468279532,DQQH2013101642,Amy Janssen,7374 QD,80,False,False,False,,0.0,9.0
8696,1968-08-13,972504813,HTJV4206296191,Floris van Breugel,2033RR,4,False,False,False,,0.0,9.0
8697,1987-09-30,950634724,IWYF5323668836,Amina Dirksen,4706ZX,3,False,False,False,,0.0,9.0
8698,1957-11-17,514867024,LPBS8000827579,Marit Romijn,2118 BI,9,False,False,False,,0.0,9.0
8699,1980-08-01,429310870,WHQZ0857072623,Casper Overeem-Kerkhof,8700 DZ,3,False,False,False,,0.0,9.0
8700,1970-01-26,854712690,AUAJ5280490255,Liza van den Hoek,1552OU,273,False,False,False,,0.0,9.0
8701,1956-03-07,536920412,NENM4976587865,Dean Hoekstra,4395KE,00,False,False,False,,0.0,9.0
8702,1985-11-27,136827056,NPBM3272572013,Jay Melet,7389 UZ,15,False,False,False,,0.0,9.0
8703,1982-03-28,462893017,MLFC2790792593,Lisa Bastiaense,9711 GX,1,False,False,False,,0.0,9.0
8704,1994-11-19,854230968,GPYB9309944702,Sophie van de Brink,9489KG,9,False,False,False,,0.0,9.0
8705,1956-03-01,251470933,KNID6954015475,Vajèn Kamp-Boeser,6529 ZM,759,False,False,False,,0.0,9.0
8706,1990-01-31,452978130,CNSP1201322355,Hugo le Guellec,7338 ZF,576,False,False,False,,0.0,9.0
8707,1992-08-06,945327869,BDLC3738798267,Bram van de Leemput,2675XE,1,False,False,False,,0.0,9.0
8708,1987-03-25,196508472,BIZM7528376307,Kayleigh Kosten,7208CT,497,False,False,False,,0.0,9.0
8709,1966-11-23,965831279,LSED6771146341,Philip den Haag,3284HG,029,False,False,False,,0.0,9.0
8710,1985-11-14,732965044,JTYP6763476854,Amélie Huberts,4242 CY,44,False,False,False,,0.0,9.0
8711,2002-04-17,850614971,BRBZ7737090293,Dirk van der Noot-Groen,7837 RH,00,False,False,False,,0.0,9.0
8712,1978-10-04,924138671,DJWW9186599608,Aya Hehl,4809 KD,57,False,False,False,,0.0,9.0
8713,1980-12-08,805971361,FUIW5084737714,Loek Verhaar,9023NN,449,False,False,False,,0.0,9.0
8714,1964-10-10,132465073,AFII6990184179,Julius Glasses-de Jong,6846FS,30,False,False,False,,0.0,9.0
8715,1968-08-25,417602893,CJCS7405911739,Lot van de Ven-Perkins,8677QL,4,False,False,False,,0.0,9.0
8716,2004-07-31,935641725,JCLK5196171902,Imke van Zwaben,5150FJ,9,False,False,False,,0.0,9.0
8717,2003-09-09,268094159,TEWB2235939210,Amber van Beeck Beeckmans,4385HC,34,False,False,False,,0.0,9.0
8718,1970-02-10,279185467,DRKP7337906793,Esther Ponci,6043KC,468,False,False,False,,0.0,9.0
8719,2001-09-19,197056489,BXUG7101662436,Leah Hoppenbrouwer,3647BG,598,False,False,False,,0.0,9.0
8720,1962-05-23,034769286,KRGB0450299462,Merijn Buijs-Heijmans,1684NQ,275,False,False,False,,0.0,9.0
8721,2001-02-07,841329655,YMUR3522016586,James van Liendert,5878OJ,89,False,False,False,,0.0,9.0
8722,1968-01-12,693054189,HJBB9854760583,Teun Bastiaanse,7966 YA,12,False,False,False,,0.0,9.0
8723,1990-12-31,867154299,GKIX2322902276,Luc van der Strigt-Lamotte,1096QJ,32,False,False,False,,0.0,9.0
8724,2000-05-27,387024153,IBDD6872048056,Zakaria Bastiaanse,5755 UA,2,False,False,False,,0.0,9.0
8725,1957-11-27,697412830,KYNS8219251777,Jolie Buijs,2374GZ,577,False,False,False,,0.0,9.0
8726,1995-06-08,064958711,GIDK4926773550,Kate Aelftrud van Wessex,4416HG,09,False,False,False,,0.0,9.0
